Date,Open,High,Low,Close,Volume,Adj Close
2016-06-27,4.88,5.40,4.65,5.07,27549100,5.07
2016-06-20,5.39,5.52,4.76,4.88,38648700,4.88
2016-06-13,4.32,5.27,4.30,5.26,28182000,5.26
2016-06-06,4.20,4.67,4.17,4.32,17881100,4.32
2016-05-31,4.67,4.71,4.07,4.16,26982600,4.16
2016-05-23,3.90,4.63,3.88,4.60,30292100,4.60
2016-05-16,3.67,3.98,3.65,3.87,17150700,3.87
2016-05-09,3.66,3.73,3.45,3.67,11796100,3.67
2016-05-02,3.58,3.80,3.54,3.68,14555100,3.68
2016-04-25,3.81,3.82,3.31,3.55,35815800,3.55
2016-04-18,2.67,3.99,2.60,3.99,37158300,3.99
2016-04-11,2.76,2.85,2.68,2.70,9939500,2.70
2016-04-04,2.83,2.87,2.61,2.74,9946800,2.74
2016-03-28,2.81,2.98,2.70,2.83,10715000,2.83
2016-03-21,2.90,2.90,2.62,2.79,10997000,2.79
2016-03-14,2.53,2.93,2.45,2.93,24753700,2.93
2016-03-07,2.36,2.54,2.15,2.52,12569900,2.52
2016-02-29,2.06,2.55,2.05,2.37,13759700,2.37
2016-02-22,1.94,2.10,1.93,2.07,7407600,2.07
2016-02-16,1.86,1.98,1.82,1.91,11057700,1.91
2016-02-08,1.97,2.00,1.81,1.83,10772400,1.83
2016-02-01,2.17,2.19,1.95,1.98,9243600,1.98
2016-01-25,2.01,2.20,2.01,2.20,10825600,2.20
2016-01-19,2.08,2.18,1.75,2.02,22713900,2.02
2016-01-11,2.16,2.46,1.99,2.03,17442600,2.03
2016-01-04,2.77,2.82,2.10,2.14,24654800,2.14
2015-12-28,2.91,3.06,2.86,2.87,13116000,2.87
2015-12-21,2.47,3.00,2.43,2.92,18506500,2.92
2015-12-14,2.36,2.60,2.30,2.45,12791000,2.45
2015-12-07,2.26,2.50,2.21,2.36,10240200,2.36
2015-11-30,2.34,2.37,2.20,2.28,6941000,2.28
2015-11-23,2.22,2.40,2.17,2.33,7561000,2.33
2015-11-16,1.99,2.25,1.95,2.22,6958100,2.22
2015-11-09,2.15,2.18,1.94,1.99,5084500,1.99
2015-11-02,2.13,2.30,2.11,2.15,7213800,2.15
2015-10-26,2.21,2.21,2.10,2.12,5683400,2.12
2015-10-19,1.91,2.21,1.91,2.21,9786000,2.21
2015-10-12,1.96,2.06,1.85,1.94,14688200,1.94
2015-10-05,1.82,1.96,1.77,1.96,8368200,1.96
2015-09-28,1.69,1.83,1.65,1.83,6223100,1.83
2015-09-21,1.87,1.90,1.66,1.71,8378900,1.71
2015-09-14,2.00,2.00,1.81,1.87,9111300,1.87
2015-09-08,1.85,2.14,1.81,2.01,13480600,2.01
2015-08-31,1.82,1.87,1.71,1.82,7034400,1.82
2015-08-24,1.69,1.87,1.65,1.85,12558800,1.85
2015-08-17,1.82,1.88,1.68,1.78,10501700,1.78
2015-08-10,1.92,1.98,1.79,1.84,11989900,1.84
2015-08-03,1.93,2.21,1.90,2.09,14187600,2.09
2015-07-27,1.67,1.99,1.61,1.93,15136800,1.93
2015-07-20,1.82,1.84,1.65,1.67,14068100,1.67
2015-07-13,1.97,2.09,1.74,1.79,17438200,1.79
2015-07-06,2.46,2.54,1.93,1.96,24590300,1.96
2015-06-29,2.41,2.63,2.31,2.53,23228400,2.53
2015-06-22,2.61,2.67,2.37,2.47,34052100,2.47
2015-06-15,2.32,2.59,2.29,2.58,19374500,2.58
2015-06-08,2.31,2.36,2.28,2.31,7777000,2.31
2015-06-01,2.29,2.34,2.25,2.33,8175400,2.33
2015-05-26,2.27,2.33,2.20,2.28,11905900,2.28
2015-05-18,2.35,2.37,2.27,2.28,8248400,2.28
2015-05-11,2.31,2.39,2.30,2.32,8912000,2.32
2015-05-04,2.31,2.36,2.24,2.31,13061600,2.31
2015-04-27,2.30,2.37,2.25,2.31,11986700,2.31
2015-04-20,2.56,2.57,2.25,2.30,23642000,2.30
2015-04-13,2.76,2.94,2.45,2.58,23767900,2.58
2015-04-06,2.68,2.78,2.68,2.76,6315600,2.76
2015-03-30,2.73,2.76,2.65,2.69,8467600,2.69
2015-03-23,2.81,2.85,2.53,2.72,17658000,2.72
2015-03-16,2.75,2.82,2.72,2.80,8968900,2.80
2015-03-09,2.92,2.98,2.71,2.75,11287200,2.75
2015-03-02,3.13,3.23,2.83,2.92,12932300,2.92
2015-02-23,3.05,3.14,3.02,3.11,7844400,3.11
2015-02-17,3.16,3.17,3.01,3.06,8301100,3.06
2015-02-09,3.03,3.18,2.93,3.15,14494500,3.15
2015-02-02,2.69,3.37,2.65,3.03,38953100,3.03
2015-01-26,2.44,2.84,2.44,2.57,28772300,2.57
2015-01-20,2.39,2.50,2.14,2.45,37630200,2.45
2015-01-12,2.62,2.68,2.39,2.39,17159700,2.39
2015-01-05,2.67,2.70,2.54,2.63,11042500,2.63
2014-12-29,2.64,2.70,2.63,2.67,6872100,2.67
2014-12-22,2.55,2.72,2.52,2.65,7993200,2.65
2014-12-15,2.52,2.60,2.42,2.57,15266900,2.57
2014-12-08,2.65,2.68,2.35,2.52,19474000,2.52
2014-12-01,2.77,2.82,2.61,2.66,14142600,2.66
2014-11-24,2.80,2.86,2.76,2.79,9896500,2.79
2014-11-17,2.62,2.77,2.59,2.77,12848000,2.77
2014-11-10,2.78,2.81,2.61,2.61,11974000,2.61
2014-11-03,2.81,2.91,2.75,2.78,10023900,2.78
2014-10-27,2.68,2.83,2.65,2.80,15903500,2.80
2014-10-20,2.79,2.80,2.60,2.68,22291200,2.68
2014-10-13,2.78,2.86,2.54,2.72,45982000,2.72
2014-10-06,3.42,3.44,2.71,2.72,34835300,2.72
2014-09-29,3.56,3.66,3.28,3.40,32231400,3.40
2014-09-22,3.81,3.83,3.60,3.60,14561800,3.60
2014-09-15,3.98,4.02,3.70,3.81,24495800,3.81
2014-09-08,4.13,4.18,3.96,3.96,10569700,3.96
2014-09-02,4.16,4.25,4.15,4.15,10406300,4.15
2014-08-25,4.27,4.27,4.07,4.17,8633000,4.17
2014-08-18,4.14,4.32,4.14,4.25,20178900,4.25
2014-08-11,4.03,4.19,3.99,4.13,29364900,4.13
2014-08-04,3.97,4.20,3.93,4.12,27594800,4.12
2014-07-28,3.77,4.01,3.68,3.97,51290900,3.97
2014-07-21,3.86,3.87,3.69,3.76,31946600,3.76
2014-07-14,4.44,4.80,3.67,3.83,95979000,3.83
2014-07-07,4.23,4.40,4.10,4.37,28596800,4.37
2014-06-30,4.12,4.40,4.08,4.24,24567700,4.24
2014-06-23,4.06,4.11,3.90,4.11,24311200,4.11
2014-06-16,4.26,4.50,4.07,4.10,25188400,4.10
2014-06-09,4.05,4.44,4.04,4.28,20191900,4.28
2014-06-02,4.03,4.11,3.92,4.06,11438800,4.06
2014-05-27,4.05,4.06,3.98,4.00,9530900,4.00
2014-05-19,4.00,4.11,3.96,4.02,13784400,4.02
2014-05-12,3.87,4.09,3.86,4.02,14305300,4.02
2014-05-05,4.10,4.14,3.85,3.87,15970500,3.87
2014-04-28,4.09,4.24,3.87,4.12,23405200,4.12
2014-04-21,4.01,4.35,3.96,4.05,49987500,4.05
2014-04-14,3.72,3.83,3.65,3.69,23677700,3.69
2014-04-07,3.98,4.02,3.65,3.65,21855400,3.65
2014-03-31,3.93,4.12,3.90,4.01,17846700,4.01
2014-03-24,4.05,4.14,3.87,3.88,17541400,3.88
2014-03-17,3.88,4.14,3.78,4.04,22253300,4.04
2014-03-10,4.04,4.06,3.80,3.85,25950400,3.85
2014-03-03,3.66,4.02,3.60,3.95,21392100,3.95
2014-02-24,3.71,3.77,3.63,3.71,13192800,3.71
2014-02-18,3.69,3.75,3.65,3.69,13253700,3.69
2014-02-10,3.50,3.75,3.45,3.69,19903400,3.69
2014-02-03,3.43,3.50,3.29,3.47,19802500,3.47
2014-01-27,3.48,3.57,3.35,3.43,22354700,3.43
2014-01-21,4.31,4.34,3.41,3.47,55743200,3.47
2014-01-13,4.19,4.60,4.09,4.18,44944400,4.18
2014-01-06,4.01,4.26,3.99,4.17,33503500,4.17
2013-12-30,3.79,4.00,3.78,4.00,18325600,4.00
2013-12-23,3.74,3.85,3.72,3.78,9616500,3.78
2013-12-16,3.64,3.70,3.51,3.69,14580900,3.69
2013-12-09,3.66,3.78,3.60,3.69,14513400,3.69
2013-12-02,3.65,3.71,3.48,3.66,19868700,3.66
2013-11-25,3.36,3.68,3.34,3.64,15979800,3.64
2013-11-18,3.53,3.54,3.33,3.34,13647900,3.34
2013-11-11,3.29,3.57,3.25,3.50,17755000,3.50
2013-11-04,3.34,3.38,3.20,3.27,15349200,3.27
2013-10-28,3.38,3.39,3.25,3.31,17665900,3.31
2013-10-21,3.56,3.56,3.04,3.34,62745000,3.34
2013-10-14,3.87,4.13,3.51,3.53,60913100,3.53
2013-10-07,3.87,3.91,3.55,3.83,26020400,3.83
2013-09-30,3.79,3.95,3.75,3.91,20765900,3.91
2013-09-23,3.81,3.98,3.75,3.86,18967700,3.86
2013-09-16,3.90,4.00,3.77,3.83,39810700,3.83
2013-09-09,3.63,3.89,3.62,3.83,27027100,3.83
2013-09-03,3.32,3.60,3.25,3.57,26049100,3.57
2013-08-26,3.65,3.66,3.25,3.27,27746900,3.27
2013-08-19,3.67,3.74,3.59,3.65,15528500,3.65
2013-08-12,3.62,3.84,3.61,3.66,19007900,3.66
2013-08-05,3.83,3.84,3.57,3.65,17880100,3.65
2013-07-29,3.87,3.90,3.75,3.80,24391800,3.80
2013-07-22,4.01,4.01,3.58,3.82,49918200,3.82
2013-07-15,4.34,4.65,3.85,4.03,60107100,4.03
2013-07-08,4.08,4.50,3.96,4.32,40573300,4.32
2013-07-01,4.11,4.13,3.95,4.07,12190000,4.07
2013-06-24,4.07,4.21,3.99,4.08,21274900,4.08
2013-06-17,4.12,4.18,3.86,4.00,27692900,4.00
2013-06-10,3.95,4.11,3.87,3.94,19153400,3.94
2013-06-03,4.02,4.04,3.81,3.91,18369100,3.91
2013-05-28,4.13,4.15,3.96,4.00,17206900,4.00
2013-05-20,4.18,4.20,3.79,4.05,30919700,4.05
2013-05-13,3.95,4.42,3.66,4.07,52340700,4.07
2013-05-06,3.72,3.99,3.44,3.95,44310700,3.95
2013-04-29,2.66,3.80,2.65,3.60,58677700,3.60
2013-04-22,2.47,2.72,2.43,2.64,16701600,2.64
2013-04-15,2.45,2.56,2.29,2.47,17937300,2.47
2013-04-08,2.31,2.66,2.26,2.48,24600000,2.48
2013-04-01,2.54,2.57,2.28,2.29,13056100,2.29
2013-03-25,2.57,2.62,2.49,2.55,7091400,2.55
2013-03-18,2.59,2.75,2.53,2.54,16272100,2.54
2013-03-11,2.57,2.63,2.51,2.60,11082500,2.60
2013-03-04,2.44,2.64,2.36,2.56,14356700,2.56
2013-02-25,2.64,2.65,2.42,2.42,15250400,2.42
2013-02-19,2.75,2.84,2.52,2.61,23052800,2.61
2013-02-11,2.59,2.83,2.59,2.71,14318600,2.71
2013-02-04,2.63,2.64,2.49,2.59,9881300,2.59
2013-01-28,2.89,2.92,2.45,2.60,22028300,2.60
2013-01-22,2.52,2.93,2.43,2.85,42620100,2.85
2013-01-14,2.68,2.78,2.43,2.46,26407900,2.46
2013-01-07,2.61,2.76,2.55,2.67,22166400,2.67
2012-12-31,2.29,2.59,2.28,2.59,23733500,2.59
2012-12-24,2.54,2.57,2.25,2.28,16779700,2.28
2012-12-17,2.41,2.59,2.25,2.59,25609700,2.59
2012-12-10,2.35,2.44,2.30,2.39,18189900,2.39
2012-12-03,2.28,2.48,2.21,2.36,39826200,2.36
2012-11-26,1.96,2.22,1.84,2.20,38010200,2.20
2012-11-19,1.90,1.97,1.86,1.95,11626000,1.95
2012-11-12,2.04,2.35,1.81,1.86,31975000,1.86
2012-11-05,2.10,2.14,1.96,2.03,30108900,2.03
2012-10-31,2.13,2.15,2.05,2.10,19975400,2.10
2012-10-22,2.23,2.23,2.03,2.07,29491100,2.07
2012-10-15,2.79,2.83,2.17,2.18,48764000,2.18
2012-10-08,3.21,3.26,2.74,2.74,30182600,2.74
2012-10-01,3.39,3.41,3.09,3.22,22871000,3.22
2012-09-24,3.54,3.55,3.22,3.37,22206800,3.37
2012-09-17,3.90,4.02,3.58,3.60,41199900,3.60
2012-09-10,3.49,3.99,3.46,3.90,35543900,3.90
2012-09-04,3.69,3.71,3.43,3.45,25357200,3.45
2012-08-27,3.95,3.95,3.60,3.72,14662100,3.72
2012-08-20,4.10,4.18,3.85,3.94,17584700,3.94
2012-08-13,4.31,4.35,4.08,4.10,11722100,4.10
2012-08-06,4.10,4.47,3.95,4.34,23734800,4.34
2012-07-30,4.08,4.15,3.89,4.09,12692800,4.09
2012-07-23,4.15,4.20,3.98,4.09,17718000,4.09
2012-07-16,4.85,5.07,4.20,4.22,24957100,4.22
2012-07-09,5.69,5.78,4.81,4.90,28129800,4.90
2012-07-02,5.75,6.08,5.66,5.75,11447800,5.75
2012-06-25,5.64,5.73,5.32,5.73,13822800,5.73
2012-06-18,5.85,6.09,5.63,5.73,17930400,5.73
2012-06-11,6.01,6.02,5.68,5.87,10944300,5.87
2012-06-04,5.76,6.14,5.52,5.91,13264900,5.91
2012-05-29,6.23,6.46,5.63,5.73,20173100,5.73
2012-05-21,6.10,6.34,5.89,6.22,13683700,6.22
2012-05-14,6.69,6.89,6.00,6.01,17042100,6.01
2012-05-07,7.13,7.32,6.48,6.78,17334400,6.78
2012-04-30,7.30,7.72,7.13,7.18,14878100,7.18
2012-04-23,7.59,7.65,7.21,7.33,20651200,7.33
2012-04-16,7.80,8.21,7.55,7.76,21707300,7.76
2012-04-09,7.71,7.95,7.52,7.73,11796400,7.73
2012-04-02,8.03,8.24,7.60,7.87,15482800,7.87
2012-03-26,8.16,8.35,7.93,8.02,12477000,8.02
2012-03-19,8.19,8.23,7.90,8.09,11004800,8.09
2012-03-12,7.55,8.33,7.43,8.20,19447300,8.20
2012-03-05,7.35,7.65,6.76,7.58,19096800,7.58
2012-02-27,7.40,7.70,7.27,7.46,13914500,7.46
2012-02-21,7.44,7.57,7.00,7.46,18025800,7.46
2012-02-13,7.24,7.68,7.17,7.42,16120400,7.42
2012-02-06,7.02,7.39,6.90,7.05,15491100,7.05
2012-01-30,6.73,7.12,6.61,7.08,15321500,7.08
2012-01-23,6.42,6.95,6.23,6.82,27819400,6.82
2012-01-17,5.77,6.49,5.71,6.42,19663300,6.42
2012-01-09,5.42,5.85,5.38,5.66,11012400,5.66
2012-01-03,5.53,5.59,5.35,5.43,11281300,5.43
2011-12-27,5.40,5.48,5.24,5.40,5994200,5.40
2011-12-19,5.20,5.51,4.82,5.41,12492700,5.41
2011-12-12,5.38,5.39,5.01,5.13,15189800,5.13
2011-12-05,5.75,5.84,5.39,5.54,13057700,5.54
2011-11-28,5.24,5.83,5.20,5.65,11421000,5.65
2011-11-21,5.34,5.48,4.96,4.99,15443400,4.99
2011-11-14,5.93,5.99,5.40,5.47,13916100,5.47
2011-11-07,5.67,6.00,5.34,5.95,18760800,5.95
2011-10-31,5.84,5.96,5.29,5.67,26002000,5.67
2011-10-24,4.74,6.05,4.74,5.94,29550000,5.94
2011-10-17,4.90,4.92,4.45,4.72,19082100,4.72
2011-10-10,4.85,5.07,4.75,4.92,15900700,4.92
2011-10-03,5.03,5.03,4.31,4.73,29432500,4.73
2011-09-26,6.37,6.76,5.07,5.08,36321100,5.08
2011-09-19,6.96,7.14,5.90,6.17,28097800,6.17
2011-09-12,6.40,7.44,6.40,7.20,21377200,7.20
2011-09-06,6.09,6.96,6.07,6.52,21126200,6.52
2011-08-29,6.58,6.94,6.28,6.32,18183700,6.32
2011-08-22,6.13,6.70,5.89,6.49,22241700,6.49
2011-08-15,6.28,6.47,5.64,5.98,21655200,5.98
2011-08-08,6.03,6.42,5.60,6.21,28699900,6.21
2011-08-01,7.54,7.58,6.16,6.56,32413400,6.56
2011-07-25,7.62,7.87,7.21,7.34,22978700,7.34
2011-07-18,6.37,7.79,6.09,7.75,38155700,7.75
2011-07-11,6.80,6.90,6.31,6.43,23372400,6.43
2011-07-05,7.11,7.20,6.92,6.95,15452400,6.95
2011-06-27,6.91,7.13,6.79,7.11,22091500,7.11
2011-06-20,6.96,7.25,6.72,6.90,25832900,6.90
2011-06-13,7.60,7.79,6.96,7.00,23779400,7.00
2011-06-06,7.97,7.99,7.44,7.59,17494000,7.59
2011-05-31,8.56,8.71,7.92,7.97,15322100,7.97
2011-05-23,8.49,8.69,8.31,8.49,12517400,8.49
2011-05-16,8.77,8.95,8.38,8.62,17387900,8.62
2011-05-09,8.93,9.07,8.72,8.90,13910600,8.90
2011-05-02,9.16,9.17,8.63,8.92,15406500,8.92
2011-04-25,8.67,9.14,8.42,9.10,16996700,9.10
2011-04-18,8.11,8.77,8.01,8.71,17233900,8.71
2011-04-11,8.46,8.58,8.02,8.27,13367400,8.27
2011-04-04,8.40,8.54,8.01,8.47,21737000,8.47
2011-03-28,8.89,8.89,8.27,8.36,16031900,8.36
2011-03-21,8.73,8.90,8.28,8.88,14829400,8.88
2011-03-14,8.56,8.75,7.93,8.55,18804900,8.55
2011-03-07,9.19,9.22,8.26,8.65,24159900,8.65
2011-02-28,9.34,9.39,9.00,9.23,20809800,9.23
2011-02-22,8.88,9.45,8.37,9.29,33709800,9.29
2011-02-14,8.26,9.58,8.25,9.18,40027000,9.18
2011-02-07,8.47,8.49,8.03,8.28,16419200,8.28
2011-01-31,7.55,8.60,7.50,8.40,32658000,8.40
2011-01-24,7.53,7.83,7.34,7.49,30612500,7.49
2011-01-18,8.20,8.24,7.51,7.54,33561500,7.54
2011-01-10,9.05,9.25,8.05,8.20,45689500,8.20
2011-01-03,8.44,8.95,8.39,8.83,20549200,8.83
2010-12-27,8.00,8.19,7.93,8.18,7148400,8.18
2010-12-20,8.09,8.32,7.95,8.04,10929200,8.04
2010-12-13,8.13,8.43,7.86,8.10,19683500,8.10
2010-12-06,7.65,8.23,7.61,8.07,21324000,8.07
2010-11-29,7.47,7.70,7.26,7.65,17830000,7.65
2010-11-22,7.44,7.67,7.26,7.55,10204200,7.55
2010-11-15,7.75,7.82,7.24,7.47,17777700,7.47
2010-11-08,8.03,8.24,7.46,7.63,30983900,7.63
2010-11-01,7.48,8.16,7.30,8.04,23402000,8.04
2010-10-25,6.96,7.68,6.94,7.34,26185900,7.34
2010-10-18,7.11,7.14,6.79,6.89,31186900,6.89
2010-10-11,7.10,7.48,7.00,7.12,31738500,7.12
2010-10-04,7.03,7.12,6.77,7.05,25841100,7.05
2010-09-27,6.92,7.44,6.84,7.05,39753000,7.05
2010-09-20,6.16,6.85,6.02,6.84,32804100,6.84
2010-09-13,5.89,6.47,5.89,6.12,29113200,6.12
2010-09-07,6.04,6.18,5.67,5.81,20348000,5.81
2010-08-30,6.02,6.12,5.57,6.09,26778000,6.09
2010-08-23,6.30,6.36,5.53,6.08,32206500,6.08
2010-08-16,6.47,6.77,6.19,6.25,19907900,6.25
2010-08-09,7.48,7.52,6.26,6.49,48339900,6.49
2010-08-02,7.63,7.77,7.41,7.45,23170500,7.45
2010-07-26,7.82,8.25,7.41,7.49,34795400,7.49
2010-07-19,7.41,7.84,7.15,7.82,28090200,7.82
2010-07-12,7.38,7.82,7.11,7.37,49715800,7.37
2010-07-06,7.40,7.52,6.96,7.34,22941400,7.34
2010-06-28,8.14,8.24,7.02,7.17,29035200,7.17
2010-06-21,9.03,9.16,7.93,8.09,25386100,8.09
2010-06-14,8.31,9.19,8.24,8.83,25861700,8.83
2010-06-07,8.20,8.22,7.42,8.12,27409000,8.12
2010-06-01,8.43,8.73,8.01,8.11,28887600,8.11
2010-05-24,8.32,8.87,7.68,8.57,28937800,8.57
2010-05-17,8.75,9.01,7.75,8.40,32907500,8.40
2010-05-10,8.92,9.78,8.31,8.80,40313200,8.80
2010-05-03,9.18,9.38,7.81,8.38,40817800,8.38
2010-04-26,9.80,10.15,9.06,9.07,25371600,9.07
2010-04-19,9.73,9.91,9.29,9.76,23799100,9.76
2010-04-12,9.37,10.24,9.35,9.81,36751800,9.81
2010-04-05,9.47,9.83,9.18,9.30,20806600,9.30
2010-03-29,9.08,9.49,9.06,9.37,11920200,9.37
2010-03-22,8.91,9.49,8.79,9.02,13160500,9.02
2010-03-15,8.88,9.74,8.80,9.11,18814000,9.11
2010-03-08,8.66,9.09,8.43,8.93,16526400,8.93
2010-03-01,7.94,8.70,7.94,8.61,16779400,8.61
2010-02-22,7.96,8.10,7.62,7.91,15972000,7.91
2010-02-16,7.91,8.20,7.82,7.93,12095600,7.93
2010-02-08,7.38,8.00,7.28,7.87,19662500,7.87
2010-02-01,7.61,7.98,6.98,7.35,24617900,7.35
2010-01-25,8.01,8.25,7.30,7.46,27576200,7.46
2010-01-19,8.84,9.21,7.82,7.88,38676200,7.88
2010-01-11,9.38,9.44,8.52,8.84,29344400,8.84
2010-01-04,9.79,9.90,9.18,9.43,20019400,9.43
2009-12-28,9.97,10.04,9.44,9.68,15514100,9.68
2009-12-21,9.09,9.95,9.01,9.91,21883000,9.91
2009-12-14,8.81,9.39,8.57,9.05,26765300,9.05
2009-12-07,8.25,8.90,8.23,8.64,32746900,8.64
2009-11-30,6.90,8.25,6.78,7.86,36467300,7.86
2009-11-23,7.03,7.15,6.68,6.85,20102300,6.85
2009-11-16,6.56,7.33,6.32,6.95,49760700,6.95
2009-11-09,5.12,6.73,5.07,6.53,57580900,6.53
2009-11-02,4.68,5.05,4.33,5.04,21567900,5.04
2009-10-26,5.62,5.71,4.55,4.60,29460500,4.60
2009-10-19,5.78,6.18,5.52,5.60,26205300,5.60
2009-10-12,6.13,6.36,5.65,5.74,40103700,5.74
2009-10-05,5.15,5.90,5.12,5.88,23135200,5.88
2009-09-28,5.87,6.10,5.05,5.31,32694400,5.31
2009-09-21,5.57,6.30,5.51,5.83,33381100,5.83
2009-09-14,5.62,5.94,5.43,5.70,34041400,5.70
2009-09-08,4.60,5.75,4.57,5.68,51344800,5.68
2009-08-31,4.32,4.57,4.13,4.53,25310000,4.53
2009-08-24,3.93,4.55,3.88,4.47,33323400,4.47
2009-08-17,3.55,3.71,3.47,3.70,15315200,3.70
2009-08-10,3.71,3.76,3.52,3.69,16413100,3.69
2009-08-03,3.75,3.85,3.66,3.70,13813000,3.70
2009-07-27,3.82,3.84,3.65,3.66,16990000,3.66
2009-07-20,4.03,4.25,3.41,3.77,39296500,3.77
2009-07-13,3.53,4.00,3.36,4.00,20137400,4.00
2009-07-06,3.74,3.77,3.22,3.49,22607000,3.49
2009-06-29,3.72,4.05,3.65,3.78,19601100,3.78
2009-06-22,3.84,3.86,3.43,3.62,18805700,3.62
2009-06-15,4.39,4.45,3.81,3.87,27572100,3.87
2009-06-08,4.58,4.87,4.33,4.47,21043800,4.47
2009-06-01,4.69,4.90,4.34,4.63,21834900,4.63
2009-05-26,4.26,4.84,4.23,4.54,20132600,4.54
2009-05-18,4.19,4.76,4.06,4.26,18168400,4.26
2009-05-11,3.90,4.67,3.87,4.01,30921900,4.01
2009-05-04,3.90,4.45,3.83,3.93,18085300,3.93
2009-04-27,3.43,3.90,3.35,3.82,14009400,3.82
2009-04-20,3.43,3.75,3.17,3.51,17158400,3.51
2009-04-13,3.75,3.85,3.32,3.56,13739700,3.56
2009-04-06,3.30,3.92,3.25,3.75,15698300,3.75
2009-03-30,3.20,3.43,2.92,3.43,20620300,3.43
2009-03-23,2.87,3.78,2.83,3.37,20541400,3.37
2009-03-16,2.51,3.19,2.43,2.67,19322800,2.67
2009-03-09,2.11,2.60,2.10,2.52,13179400,2.52
2009-03-02,2.13,2.33,2.01,2.14,15032100,2.14
2009-02-23,2.09,2.28,2.01,2.18,12336000,2.18
2009-02-17,2.30,2.50,2.00,2.03,14797000,2.03
2009-02-09,2.36,2.46,2.00,2.42,14674100,2.42
2009-02-02,2.15,2.51,2.07,2.41,12361100,2.41
2009-01-26,2.08,2.45,2.00,2.19,13508100,2.19
2009-01-20,2.23,2.29,1.86,2.07,18237800,2.07
2009-01-12,2.69,2.69,2.05,2.29,16053800,2.29
2009-01-05,2.37,2.85,2.35,2.69,16071800,2.69
2008-12-29,2.26,2.43,2.06,2.38,11330700,2.38
2008-12-22,2.26,2.26,1.93,2.18,9729100,2.18
2008-12-15,2.26,2.35,2.15,2.27,10355600,2.27
2008-12-08,2.25,2.32,2.01,2.28,16428300,2.28
2008-12-01,2.31,2.37,1.92,2.13,22755200,2.13
2008-11-24,1.90,2.37,1.75,2.36,17973900,2.36
2008-11-17,2.50,2.69,1.62,1.82,18114000,1.82
2008-11-10,3.29,3.29,2.30,2.43,18258000,2.43
2008-11-03,3.59,3.87,3.06,3.16,17668600,3.16
2008-10-27,2.96,3.71,2.65,3.50,20487800,3.50
2008-10-20,4.25,4.31,2.78,3.03,20335300,3.03
2008-10-13,4.24,4.52,3.65,4.21,27003700,4.21
2008-10-06,4.26,5.56,3.51,3.81,42879800,3.81
2008-09-29,5.00,6.00,3.00,4.53,28426900,4.53
2008-09-22,5.40,5.42,4.85,5.16,18981600,5.16
2008-09-15,5.31,5.68,4.80,5.42,23953000,5.42
2008-09-08,6.23,6.30,5.51,5.75,19323300,5.75
2008-09-02,6.37,6.47,5.34,5.96,24497100,5.96
2008-08-25,5.93,6.35,5.82,6.29,16847200,6.29
2008-08-18,5.70,6.00,5.52,5.81,22131200,5.81
2008-08-11,5.10,5.87,5.00,5.64,23584800,5.64
2008-08-04,4.31,5.26,4.29,5.13,19921300,5.13
2008-07-28,4.38,4.39,4.05,4.28,19139200,4.28
2008-07-21,4.73,4.75,4.27,4.36,21773600,4.36
2008-07-14,4.92,5.32,4.53,4.65,33664900,4.65
2008-07-07,5.47,5.67,4.60,4.84,33294200,4.84
2008-06-30,6.01,6.04,5.01,5.30,27138100,5.30
2008-06-23,7.13,7.17,5.85,5.95,29372700,5.95
2008-06-16,7.47,7.94,6.96,6.99,21796500,6.99
2008-06-09,7.57,7.98,6.92,7.52,23678000,7.52
2008-06-02,6.88,7.79,6.72,7.43,26029000,7.43
2008-05-27,6.91,7.07,6.71,6.88,16192100,6.88
2008-05-19,7.31,7.48,6.76,6.88,16074600,6.88
2008-05-12,6.97,7.48,6.97,7.26,19807900,7.26
2008-05-05,6.16,7.41,6.11,6.94,37946300,6.94
2008-04-28,6.06,6.34,5.93,6.16,13686900,6.16
2008-04-21,6.10,6.14,5.83,6.06,16761900,6.06
2008-04-14,6.06,6.39,5.61,6.11,25389200,6.11
2008-04-07,6.31,6.48,5.95,6.01,31699300,6.01
2008-03-31,5.82,6.37,5.78,6.23,25204600,6.23
2008-03-24,6.20,6.34,5.76,5.91,19566100,5.91
2008-03-17,6.21,6.54,6.07,6.11,21744900,6.11
2008-03-10,6.60,6.83,6.13,6.38,22692500,6.38
2008-03-03,7.21,7.21,6.31,6.49,27509700,6.49
2008-02-25,6.64,7.48,6.64,7.21,20618000,7.21
2008-02-19,6.64,7.18,6.45,6.71,22952200,6.71
2008-02-11,6.36,6.93,6.23,6.45,21224300,6.45
2008-02-04,8.07,8.08,6.22,6.34,28377800,6.34
2008-01-28,7.10,8.03,6.98,8.00,22004200,8.00
2008-01-22,6.57,7.79,6.57,7.15,34538300,7.15
2008-01-14,6.48,7.15,5.80,7.07,42708900,7.07
2008-01-07,6.37,6.44,5.31,6.25,43480700,6.25
2007-12-31,7.26,7.60,6.10,6.25,37997400,6.25
2007-12-24,7.78,7.88,7.30,7.32,14116900,7.32
2007-12-17,8.40,8.42,7.54,7.79,33419700,7.79
2007-12-10,9.12,9.53,8.42,8.43,35043000,8.43
2007-12-03,9.82,9.90,8.79,9.05,36006000,9.05
2007-11-26,10.83,10.92,9.65,9.76,33178900,9.76
2007-11-19,12.54,12.61,10.52,10.78,26594300,10.78
